ticker,period_end,frequency,total_debt,short_term_debt,long_term_debt,cash_and_equivalents,net_debt,interest_expense,fiscal_year
MATX,2023-12-31,annual,725000000.0,176400000.0,389300000.0,134000000.0,591000000.0,12200000.0,2023
MATX,2024-12-31,annual,749000000.0,168700000.0,350800000.0,266800000.0,482200000.0,7500000.0,2024
MATX,2025-12-31,annual,727100000.0,168200000.0,312100000.0,141900000.0,585200000.0,17000000.0,2025
MBC,2019-12-31,annual,,,,,,112700000.0,2019
MBC,2020-12-31,annual,40600000.0,12300000.0,,154300000.0,-113700000.0,16900000.0,2020
MBC,2021-12-31,annual,113200000.0,13200000.0,,141400000.0,-28200000.0,4400000.0,2021
MBC,2022-12-31,annual,1033600000.0,31400000.0,961500000.0,101100000.0,932500000.0,2200000.0,2022
MBC,2023-12-31,annual,770200000.0,33700000.0,690200000.0,148700000.0,621500000.0,65200000.0,2023
MBC,2024-12-31,annual,1082300000.0,19500000.0,1007800000.0,120600000.0,961700000.0,74000000.0,2024
MBC,2025-12-31,annual,1349200000.0,24300000.0,974500000.0,183300000.0,1165900000.0,74100000.0,2025
MBIN,2018-12-31,annual,195453000.0,33150000.0,162303000.0,667595000.0,-141071000.0,50592000.0,2018
MBIN,2019-12-31,annual,187979000.0,6540000.0,174899000.0,796952000.0,-325270000.0,89697000.0,2019
MBIN,2020-12-31,annual,2217333000.0,869077000.0,1348256000.0,449530000.0,1168528000.0,58644000.0,2020
MBIN,2021-12-31,annual,1333954000.0,300000000.0,1033954000.0,1343243000.0,1340000.0,33892000.0,2021
MBIN,2022-12-31,annual,940392000.0,30000000.0,930392000.0,549501000.0,714228000.0,162282000.0,2022
MBIN,2023-12-31,annual,964127000.0,821647000.0,964127000.0,1698109000.0,379705000.0,629727000.0,2023
MBIN,2024-12-31,annual,4336122000.0,,4336122000.0,566616000.0,3859512000.0,780100000.0,2024
MBIN,2025-12-31,annual,3842592000.0,3762319000.0,3842592000.0,880902000.0,3826748000.0,683792000.0,2025
MC,2018-12-31,annual,24479000.0,0.0,,261100000.0,-236621000.0,0.0,2018
MC,2019-12-31,annual,197625000.0,16085000.0,,167812000.0,29813000.0,2365000.0,2019
MC,2020-12-31,annual,196614000.0,19000000.0,,202477000.0,-5863000.0,35203000.0,2020
MC,2021-12-31,annual,191890000.0,23030000.0,,520213000.0,-328323000.0,17369000.0,2021
MC,2022-12-31,annual,192762000.0,16236000.0,,206794000.0,-14032000.0,18117000.0,2022
MC,2023-12-31,annual,215684000.0,20976000.0,,186417000.0,29267000.0,,2023
MC,2024-12-31,annual,223235000.0,25410000.0,,412467000.0,-189232000.0,,2024
MC,2025-12-31,annual,267155000.0,28886000.0,,508595000.0,-241440000.0,,2025
MCRI,2018-12-31,annual,94500000.0,,94500000.0,30462000.0,64038000.0,177000.0,2018
MCRI,2019-12-31,annual,195415000.0,20000000.0,175400000.0,60539000.0,195415000.0,1000.0,2019
MCRI,2020-12-31,annual,194459000.0,13313000.0,167162000.0,28310000.0,166149000.0,273000.0,2020
MCRI,2021-12-31,annual,102395000.0,20745000.0,68152000.0,33526000.0,68869000.0,4506000.0,2021
MCRI,2022-12-31,annual,20560000.0,7332000.0,,38779000.0,-18219000.0,2420000.0,2022
MCRI,2023-12-31,annual,20418000.0,897000.0,5500000.0,43361000.0,-22943000.0,1625000.0,2023
MCRI,2024-12-31,annual,14064000.0,921000.0,,58760000.0,-44696000.0,104000.0,2024
MCRI,2025-12-31,annual,25576999.0,1018999.0,,96468000.0,-70891000.0,1937000.0,2025
MCW,2019-12-31,annual,1036178000.0,8023000.0,1016890000.0,6405000.0,1019523000.0,67610000.0,2019
MCW,2020-12-31,annual,1798596000.0,42380000.0,1054820000.0,117874000.0,1680722000.0,64009000.0,2020
MCW,2021-12-31,annual,1667151000.0,37904000.0,896336000.0,19738000.0,1647413000.0,39424000.0,2021
MCW,2022-12-31,annual,1711419000.0,41035000.0,895830000.0,65221999.0,1646197000.0,41895000.0,2022
MCW,2023-12-31,annual,1765591000.0,44725000.0,897424000.0,19047000.0,1746544000.0,75104000.0,2023
MCW,2024-12-31,annual,1869679000.0,56710000.0,909094000.0,67463000.0,1802216000.0,79488000.0,2024
MCW,2025-12-31,annual,973219000.0,54504000.0,796893000.0,28450000.0,944769000.0,58883000.0,2025
MCY,2018-12-31,annual,371734000.0,0.0,371734000.0,567590000.0,57443000.0,17036000.0,2018
MCY,2019-12-31,annual,420129000.0,14458000.0,372133000.0,788533000.0,125731000.0,17035000.0,2019
MCY,2020-12-31,annual,416357000.0,15992000.0,372532000.0,724088000.0,67878000.0,17048000.0,2020
MCY,2021-12-31,annual,407508000.0,15696000.0,372931000.0,475684000.0,71951000.0,17113000.0,2021
MCY,2022-12-31,annual,420254000.0,11340000.0,398330000.0,412713000.0,130478000.0,17232000.0,2022
MCY,2023-12-31,annual,587960000.0,8731000.0,573729000.0,729394000.0,37057000.0,24169000.0,2023
MCY,2024-12-31,annual,587708000.0,7642000.0,574128000.0,1004074000.0,-132549000.0,30824000.0,2024
MCY,2025-12-31,annual,594351000.0,6767000.0,574527000.0,1315574000.0,-721223000.0,28623000.0,2025
MD,2018-12-31,annual,1974533000.0,506000.0,1974280000.0,58668000.0,1937788000.0,92945000.0,2018
MD,2019-12-31,annual,1793135000.0,18254000.0,1730237000.0,182380000.0,1685265000.0,118928000.0,2019
MD,2020-12-31,annual,1804678000.0,21152000.0,1742586000.0,1228713000.0,680835000.0,110482000.0,2020
MD,2021-12-31,annual,1065828000.0,22174000.0,1002258000.0,487106000.0,678437000.0,68722000.0,2021
MD,2022-12-31,annual,717081000.0,36487000.0,636381000.0,103063000.0,707257000.0,39695000.0,2022
MD,2023-12-31,annual,701648000.0,35989000.0,611593000.0,177743000.0,628390000.0,42075000.0,2023
MD,2024-12-31,annual,662313000.0,33249000.0,593573000.0,348506000.0,432373000.0,40743000.0,2024
MD,2025-12-31,annual,660301000.0,38397000.0,568953000.0,499723000.0,285060000.0,35965000.0,2025
MDU,2018-12-31,annual,2108695000.0,251854000.0,1856841000.0,53948000.0,2054747000.0,84600000.0,2018
MDU,2019-12-31,annual,2358513000.0,48204000.0,2226567000.0,66459000.0,2292054000.0,98587000.0,2019
MDU,2020-12-31,annual,2383653000.0,85210000.0,2211575000.0,59547000.0,2324106000.0,96519000.0,2020
MDU,2021-12-31,annual,2866521000.0,183421000.0,2593847000.0,54161000.0,2812360000.0,70709000.0,2021
MDU,2022-12-31,annual,2478345000.0,107626000.0,2763394000.0,34828000.0,2443517000.0,80683000.0,2022
MDU,2023-12-31,annual,2490636000.0,202087000.0,2236904000.0,48875000.0,2441761000.0,114308000.0,2023
MDU,2024-12-31,annual,2292610000.0,161700000.0,2130910000.0,50204000.0,2242406000.0,108347000.0,2024
MDU,2025-12-31,annual,2740269000.0,148804000.0,2532155000.0,28212000.0,2712057000.0,107700000.0,2025
MGEE,2018-10-31,annual,510896000.0,17553000.0,493343000.0,83102000.0,427794000.0,19609000.0,2018
MGEE,2018-12-31,annual,510896000.0,17553000.0,,83102000.0,427794000.0,19609000.0,2018
MGEE,2019-10-31,annual,560779000.0,19659000.0,523741000.0,23481000.0,537298000.0,24298000.0,2019
MGEE,2019-12-31,annual,560779000.0,19659000.0,,23481000.0,537298000.0,23063000.0,2019
MGEE,2020-10-31,annual,594106000.0,57271000.0,519303000.0,44738000.0,549368000.0,23521000.0,2020
MGEE,2020-12-31,annual,594106000.0,57271000.0,519303000.0,44738000.0,549368000.0,23521000.0,2020
MGEE,2021-10-31,annual,641922000.0,10389000.0,614211000.0,17438000.0,624484000.0,24112000.0,2021
MGEE,2021-12-31,annual,641922000.0,10389000.0,614211000.0,17438000.0,624484000.0,24112000.0,2021
MGEE,2022-10-31,annual,727168000.0,124814000.0,585246000.0,11604000.0,715564000.0,26647000.0,2022
MGEE,2022-12-31,annual,727168000.0,124814000.0,585246000.0,11604000.0,715564000.0,26647000.0,2022
MGEE,2023-10-31,annual,780007000.0,43146000.0,718822000.0,11140000.0,768867000.0,30429000.0,2023
MGEE,2023-12-31,annual,780007000.0,43146000.0,718822000.0,11140000.0,768867000.0,30429000.0,2023
MGEE,2024-12-31,annual,787448000.0,5285000.0,763697000.0,21302000.0,766146000.0,32930000.0,2024
MGEE,2025-12-31,annual,935734000.0,117504000.0,792205000.0,6618000.0,929116000.0,33799000.0,2025
MGY,2018-12-31,annual,388635000.0,0.0,388635000.0,135758000.0,252877000.0,29889600.0,2018
MGY,2019-12-31,annual,392385000.0,2550000.0,389835000.0,182633000.0,207202000.0,28356000.0,2019
MGY,2020-12-31,annual,392916000.0,1801000.0,391115000.0,192561000.0,198554000.0,28698000.0,2020
MGY,2021-12-31,annual,392117999.0,4030999.0,388087000.0,366982000.0,21105000.0,31002000.0,2021
MGY,2022-12-31,annual,394350000.0,3967000.0,390383000.0,675441000.0,-285058000.0,23442000.0,2022
MGY,2023-12-31,annual,409547000.0,9576000.0,392839000.0,401121000.0,8426000.0,33000.0,2023
MGY,2024-12-31,annual,410314000.0,12210000.0,392513000.0,260049000.0,150265000.0,14371000.0,2024
MGY,2025-12-31,annual,419560000.0,18212000.0,393251000.0,266785000.0,152775000.0,21617000.0,2025
MHK,2018-12-31,annual,3257974000.0,1742373000.0,1515601000.0,119050000.0,3138924000.0,38827000.0,2018
MHK,2019-12-31,annual,2899986000.0,1153443000.0,1518388000.0,177285000.0,2765201000.0,41272000.0,2019
MHK,2020-12-31,annual,3066910000.0,475297000.0,2356887000.0,1340366000.0,2298285000.0,52379000.0,2020
MHK,2021-12-31,annual,2726609000.0,728937000.0,1700282000.0,591895000.0,2457714000.0,57252000.0,2021
MHK,2022-12-31,annual,3220536000.0,945837000.0,1978563000.0,667623000.0,2710913000.0,51900000.0,2022
MHK,2023-12-31,annual,3149900000.0,1110600000.0,1701785000.0,642600000.0,2507300000.0,77514000.0,2023
MHK,2024-12-31,annual,555900000.0,494100000.0,1677400000.0,666600000.0,1965900000.0,48500000.0,2024
MHK,2025-12-31,annual,2761700000.0,411700000.0,1741200000.0,856100000.0,1905600000.0,17800000.0,2025
MHO,2018-12-31,annual,820961000.0,153168000.0,159138000.0,21529000.0,799432000.0,20484000.0,2018
MHO,2019-12-31,annual,773227000.0,142383000.0,142732000.0,6083000.0,767144000.0,21375000.0,2019
MHO,2020-12-31,annual,924350000.0,225634000.0,229706000.0,260810000.0,663540000.0,9684000.0,2020
MHO,2021-12-31,annual,1228137000.0,266160000.0,961977000.0,236368000.0,777106000.0,2156000.0,2021
MHO,2022-12-31,annual,1245258000.0,307051000.0,938207000.0,311542000.0,687975000.0,2250000.0,2022
MHO,2023-12-31,annual,917154000.0,165844000.0,859588000.0,736221000.0,184350000.0,35845000.0,2023
MHO,2024-12-31,annual,1036546000.0,292231000.0,981181000.0,822002000.0,214976000.0,27514000.0,2024
MHO,2025-12-31,annual,1086506000.0,0.0,973156000.0,689189000.0,397317000.0,20035000.0,2025
MIR,2018-12-31,annual,,,,5000.0,-5000.0,0.0,2018
MIR,2019-12-31,annual,1667400000.0,10500000.0,1656900000.0,5000.0,1475295000.0,0.0,2019
MIR,2020-12-31,annual,2097300000.0,41100000.0,2056200000.0,383246.0,1697616754.0,134082.0,2020
MIR,2021-12-31,annual,860600000.0,13200000.0,806800000.0,88900000.0,776600000.0,41000000.0,2021
MIR,2022-12-31,annual,849600000.0,13800000.0,801500000.0,77800000.0,776100000.0,42500000.0,2022
MIR,2023-12-31,annual,721000000.0,8100000.0,684700000.0,134100000.0,592200000.0,61900000.0,2023
MIR,2024-12-31,annual,719900000.0,7600000.0,685200000.0,181100000.0,544700000.0,57900000.0,2024
MIR,2025-12-31,annual,1260500000.0,9300000.0,1197600000.0,412300000.0,848200000.0,42200000.0,2025
MKTX,2018-12-31,annual,22468000.0,,,246322000.0,-223854000.0,0.0,2018
MKTX,2019-12-31,annual,97991000.0,97991000.0,,390974000.0,-172133000.0,14605000.0,2019
MKTX,2020-12-31,annual,93612000.0,93612000.0,,479148000.0,-367246000.0,1142000.0,2020
MKTX,2021-12-31,annual,88425000.0,88425000.0,,517930000.0,-418310000.0,842000.0,2021
MKTX,2022-12-31,annual,82676000.0,82676000.0,,464747000.0,-348070000.0,700000.0,2022
MKTX,2023-12-31,annual,79677000.0,13103000.0,,522248000.0,-371603000.0,1983000.0,2023
MKTX,2024-12-31,annual,72654000.0,72654000.0,,649255000.0,-471824000.0,1601000.0,2024
MKTX,2025-12-31,annual,284938000.0,220000000.0,220000000.0,568456000.0,-234796000.0,1487000.0,2025
MLKN,2018-05-31,annual,275000000.0,3800000.0,275000000.0,212500000.0,71100000.0,13500000.0,2018
MLKN,2019-05-31,annual,281900000.0,3100000.0,281900000.0,168000000.0,122700000.0,12100000.0,2019
MLKN,2020-05-31,annual,770100000.0,51400000.0,539900000.0,461000000.0,316100000.0,12500000.0,2020
MLKN,2021-05-31,annual,518800000.0,47000000.0,274900000.0,404100000.0,122400000.0,13900000.0,2021
MLKN,2022-05-31,annual,1966500000.0,189100000.0,274900000.0,230300000.0,1736200000.0,37800000.0,2022
MLKN,2023-05-31,annual,1869300000.0,110500000.0,1365100000.0,223500000.0,1645800000.0,70900000.0,2023
MLKN,2024-05-31,annual,1762800000.0,110700000.0,1291700000.0,230400000.0,1532400000.0,76200000.0,2024
MLKN,2025-05-31,annual,1812000000.0,88000000.0,1310600000.0,193700000.0,1618300000.0,76700000.0,2025
MMI,2018-12-31,annual,7651000.0,1087000.0,6564000.0,352119000.0,-207032000.0,1400000.0,2018
MMI,2019-12-31,annual,87481000.0,24326000.0,0.0,383422000.0,-145189000.0,1388000.0,2019
MMI,2020-12-31,annual,78598000.0,19190000.0,,401410000.0,-164554000.0,900000.0,2020
MMI,2021-12-31,annual,77307000.0,18973000.0,,565992000.0,-304817000.0,580000.0,2021
MMI,2022-12-31,annual,82093000.0,16984000.0,,489307000.0,-153780000.0,708000.0,2022
MMI,2023-12-31,annual,87743000.0,18336000.0,,349134000.0,-83010000.0,888000.0,2023
MMI,2024-12-31,annual,84223000.0,18522000.0,,349459000.0,-69222000.0,812000.0,2024
MMI,2025-12-31,annual,78255000.0,18796000.0,,252485000.0,-83666000.0,773000.0,2025
MMSI,2018-12-31,annual,395152000.0,22000000.0,373152000.0,67359000.0,327793000.0,10360000.0,2018
MMSI,2019-12-31,annual,535298000.0,30600000.0,431984000.0,44320000.0,490978000.0,12704000.0,2019
MMSI,2020-12-31,annual,447969000.0,33306000.0,343722000.0,56916000.0,391053000.0,9994000.0,2020
MMSI,2021-12-31,annual,325697000.0,29774000.0,234397000.0,67750000.0,257947000.0,5261000.0,2021
MMSI,2022-12-31,annual,279755000.0,33260000.0,186759000.0,58408000.0,221347000.0,6339000.0,2022
MMSI,2023-12-31,annual,891359000.0,12087000.0,823013000.0,589136000.0,304323000.0,15511000.0,2023
MMSI,2024-12-31,annual,794665000.0,10331000.0,729551000.0,376715000.0,417950000.0,31219000.0,2024
MMSI,2025-12-31,annual,898230000.0,10876000.0,734038000.0,448504000.0,449726000.0,26461000.0,2025
MNRO,2018-03-31,annual,394277000.0,18989000.0,148068000.0,1909000.0,373379000.0,24296000.0,2018
MNRO,2019-03-31,annual,398000000.0,22229000.0,137682000.0,6214000.0,369557000.0,27013000.0,2019
MNRO,2020-03-31,annual,1098165000.0,62438000.0,566400000.0,345476000.0,752689000.0,28213000.0,2020
MNRO,2021-03-31,annual,802760000.0,68706000.0,190000000.0,29960000.0,772800000.0,28235000.0,2021
MNRO,2022-03-31,annual,803362000.0,76784000.0,176466000.0,7948000.0,795414000.0,24631000.0,2022
MNRO,2023-03-31,annual,668890000.0,77502000.0,105000000.0,4884000.0,664006000.0,23176000.0,2023
MNRO,2024-03-31,annual,611011000.0,77675000.0,102000000.0,6561000.0,604450000.0,20005000.0,2024
MNRO,2025-03-31,annual,529356000.0,79800000.0,61250000.0,20762000.0,508594000.0,18924000.0,2025
MOH,2018-12-31,annual,1458000000.0,241000000.0,1020000000.0,4507000000.0,-1368000000.0,115000000.0,2018
MOH,2019-12-31,annual,1486000000.0,18000000.0,1237000000.0,4398000000.0,-966000000.0,87000000.0,2019
MOH,2020-12-31,annual,4823000000.0,2696000000.0,2127000000.0,6029000000.0,-1802000000.0,102000000.0,2020
MOH,2021-12-31,annual,2427000000.0,35000000.0,2173000000.0,7640000000.0,-2046000000.0,120000000.0,2021
MOH,2022-12-31,annual,2432000000.0,41000000.0,2176000000.0,7505000000.0,-1615000000.0,110000000.0,2022
MOH,2023-12-31,annual,2385000000.0,20000000.0,2180000000.0,9107000000.0,-2463000000.0,109000000.0,2023
MOH,2024-12-31,annual,3118000000.0,15000000.0,2923000000.0,8987000000.0,-1544000000.0,118000000.0,2024
MOH,2025-12-31,annual,3950000000.0,0.0,3766000000.0,4248000000.0,-298000000.0,192000000.0,2025
MPT,2019-12-31,annual,7107564000.0,5600000.0,,1462286000.0,5645278000.0,237830000.0,2019
MPT,2020-12-31,annual,9008699000.0,51300000.0,,549884000.0,8458815000.0,356908000.0,2020
MPT,2021-12-31,annual,11374124000.0,4200000.0,9683164000.0,459227000.0,10914897000.0,395043000.0,2021
MPT,2022-12-31,annual,10414542000.0,929584000.0,9338828000.0,235668000.0,10178874000.0,368488000.0,2022
MPT,2023-12-31,annual,10220839000.0,1514420000.0,8549816000.0,250016000.0,9970823000.0,410886000.0,2023
MPT,2024-12-31,annual,8977157000.0,361726000.0,8486386000.0,332335000.0,8644822000.0,422116000.0,2024
MPT,2025-12-31,annual,9826132000.0,638063000.0,9697835000.0,540859000.0,9285273000.0,510362000.0,2025
MRCY,2018-06-30,annual,195000000.0,195000000.0,195000000.0,66521000.0,128479000.0,2850000.0,2018
MRCY,2019-06-30,annual,,,,257932000.0,-257932000.0,9109000.0,2019
MRCY,2020-06-30,annual,66981000.0,6950000.0,,226838000.0,-159857000.0,1006000.0,2020
MRCY,2021-06-30,annual,281528000.0,10020000.0,200000000.0,113839000.0,167689000.0,1222000.0,2021
MRCY,2022-06-30,annual,521388000.0,11246000.0,451500000.0,65654000.0,455734000.0,25159000.0,2022
MRCY,2023-06-30,annual,578297000.0,10434000.0,511500000.0,71563000.0,506734000.0,25159000.0,2023
MRCY,2024-06-30,annual,654084000.0,23228000.0,591500000.0,180521000.0,473563000.0,35015000.0,2024
MRCY,2025-06-30,annual,644238000.0,,591500000.0,309099000.0,335139000.0,33430000.0,2025
MRTN,2018-12-31,annual,,,,56763000.0,-56763000.0,0.0,2018
MRTN,2019-12-31,annual,1178000.0,529000.0,,31461000.0,-30283000.0,113687000.0,2019
MRTN,2020-12-31,annual,918000.0,507000.0,,66126999.0,-65208999.0,123935000.0,2020
MRTN,2021-12-31,annual,540000.0,249000.0,,56995000.0,-56455000.0,135195000.0,2021
MRTN,2022-12-31,annual,710000.0,301000.0,,80600000.0,-79890000.0,827000.0,2022
MRTN,2023-12-31,annual,249000.0,268000.0,,53213000.0,-52964000.0,,2023
MRTN,2024-12-31,annual,282000.0,296000.0,,17267000.0,-16985000.0,,2024
MRTN,2025-12-31,annual,388000.0,,,43278000.0,-42890000.0,,2025
MSEX,2018-12-31,annual,208694000.0,55843000.0,152851000.0,3705000.0,204989000.0,5396000.0,2018
MSEX,2019-12-31,annual,263687000.0,27178000.0,230777000.0,2230000.0,261457000.0,4118000.0,2019
MSEX,2020-12-31,annual,287541000.0,9255000.0,273244000.0,4491000.0,283050000.0,3477000.0,2020
MSEX,2021-12-31,annual,330618000.0,19731000.0,306520000.0,3533000.0,327085000.0,5461000.0,2021
MSEX,2022-12-31,annual,366948000.0,72962000.0,290280000.0,3828000.0,363120000.0,7053000.0,2022
MSEX,2023-12-31,annual,412306000.0,51090000.0,358153000.0,2390000.0,409916000.0,10710000.0,2023
MSEX,2024-12-31,annual,385965000.0,30711000.0,352822000.0,4226000.0,381739000.0,12769000.0,2024
MSEX,2025-12-31,annual,419250000.0,36700000.0,378874000.0,2800000.0,416450000.0,14295000.0,2025
MSGS,2018-06-30,annual,105700000.0,4365000.0,101335000.0,1256620000.0,-1150920000.0,3492000.0,2018
MSGS,2019-06-30,annual,54598000.0,6042000.0,48556000.0,25836000.0,-25836000.0,4970000.0,2019
MSGS,2020-06-30,annual,1068184000.0,39131000.0,350000000.0,90673000.0,977511000.0,4461000.0,2020
MSGS,2021-06-30,annual,1118103000.0,71951000.0,355000000.0,72036000.0,1046067000.0,10561000.0,2021
MSGS,2022-06-30,annual,993286000.0,73699000.0,220000000.0,91018000.0,902268000.0,11735000.0,2022
MSGS,2023-06-30,annual,1121182000.0,79745000.0,295000000.0,40459000.0,1080723000.0,22884000.0,2023
MSGS,2024-06-30,annual,1105219000.0,80267000.0,275000000.0,94907000.0,1010312000.0,27589000.0,2024
MSGS,2025-06-30,annual,1184668000.0,76618000.0,267000000.0,153188000.0,1031480000.0,21652000.0,2025
MTCH,2018-12-31,annual,2259298000.0,13750000.0,2245548000.0,2255297000.0,127666000.0,109327000.0,2018
MTCH,2019-12-31,annual,2903376000.0,13750000.0,3121572000.0,465676000.0,2437700000.0,140570000.0,2019
MTCH,2020-12-31,annual,3840930000.0,7143000.0,3534706000.0,739164000.0,3101766000.0,130624000.0,2020
MTCH,2021-12-31,annual,3929348000.0,99927000.0,3829421000.0,827202000.0,3113964000.0,130493000.0,2021
MTCH,2022-12-31,annual,3850221000.0,14495000.0,3835726000.0,581118000.0,3263331000.0,145547000.0,2022
MTCH,2023-12-31,annual,3842242000.0,20703000.0,3842242000.0,868640000.0,2979802000.0,159887000.0,2023
MTCH,2024-12-31,annual,3848983000.0,19213000.0,3848983000.0,970727000.0,2882990000.0,160071000.0,2024
MTCH,2025-12-31,annual,3972679000.0,423580000.0,3549099000.0,1031299000.0,2944841000.0,147551000.0,2025
MTH,2018-12-31,annual,1315434000.0,5377000.0,1310057000.0,311466000.0,998591000.0,785000.0,2018
MTH,2019-12-31,annual,1053212000.0,34231000.0,1018981000.0,319466000.0,699515000.0,8370000.0,2019
MTH,2020-12-31,annual,1048339000.0,28254000.0,1020085000.0,745621000.0,274464000.0,2177000.0,2020
MTH,2021-12-31,annual,1186209000.0,26171000.0,1160038000.0,618335000.0,567874000.0,318000.0,2021
MTH,2022-12-31,annual,1173429000.0,0.0,1150647000.0,861561000.0,311868000.0,41000.0,2022
MTH,2023-12-31,annual,1062255000.0,9518000.0,1008215000.0,921227000.0,141028000.0,656000.0,2023
MTH,2024-12-31,annual,1391703000.0,9514000.0,1335878000.0,651555000.0,740148000.0,2096000.0,2024
MTH,2025-12-31,annual,1889524000.0,60470000.0,1829054000.0,775157000.0,1114367000.0,2978000.0,2025
MTRN,2018-12-31,annual,18110000.0,823000.0,2066000.0,70645000.0,-52535000.0,2471000.0,2018
